[18:24:34] [INFO] received Windows console close event; shutting log-core down
[18:38:22] [INFO] received Windows console close event; shutting log-core down
[19:23:40] [INFO] received Windows console close event; shutting log-core down
[19:23:56] [INFO] received Windows console close event; shutting log-core down
[19:24:09] [INFO] received Windows console close event; shutting log-core down
[18:16:46] [INFO] received Windows console close event; shutting log-core down
[18:46:57] [INFO] received Windows console close event; shutting log-core down
[20:51:39] [INFO] received Windows console close event; shutting log-core down
[21:33:02] [INFO] received Windows console close event; shutting log-core down
[22:02:17] [INFO] received Windows console close event; shutting log-core down
[18:07:50] [INFO] received Windows console close event; shutting log-core down
[18:08:10] [INFO] received Windows console close event; shutting log-core down
[18:08:26] [INFO] received Windows console close event; shutting log-core down
[18:08:36] [INFO] received Windows console close event; shutting log-core down
[19:05:22] [INFO] received Windows console close event; shutting log-core down
[19:08:32] [INFO] received Windows console close event; shutting log-core down
[19:35:15] [INFO] received Windows console close event; shutting log-core down
[20:13:06] [INFO] received Windows console close event; shutting log-core down
[20:42:05] [INFO] received Windows console close event; shutting log-core down
[21:09:06] [INFO] received Windows console close event; shutting log-core down
[21:13:48] [INFO] received Windows console close event; shutting log-core down
[21:25:03] [INFO] received Windows console close event; shutting log-core down
[21:53:00] [INFO] received Windows console close event; shutting log-core down
[21:56:12] [INFO] received Windows console close event; shutting log-core down
[22:00:19] [INFO] received Windows console close event; shutting log-core down
[22:04:37] [INFO] received Windows console close event; shutting log-core down
[22:06:34] [INFO] received Windows console close event; shutting log-core down
[23:07:30] [INFO] received Windows console close event; shutting log-core down
[20:27:20] [INFO] received Windows console close event; shutting log-core down
[19:50:27] [INFO] received Windows console close event; shutting log-core down
[19:55:30] [INFO] received Windows console close event; shutting log-core down
[19:55:33] [INFO] received Windows console close event; shutting log-core down
[19:56:52] [INFO] received Windows console close event; shutting log-core down
[20:39:36] [INFO] received Windows console close event; shutting log-core down
[20:46:09] [INFO] received Windows console close event; shutting log-core down
[20:47:53] [INFO] received Windows console close event; shutting log-core down
[20:58:34] [INFO] received Windows console close event; shutting log-core down
[21:28:21] [INFO] received Windows console close event; shutting log-core down
[12:26:04] [INFO] received Windows console close event; shutting log-core down
[20:41:07] [INFO] received Windows console close event; shutting log-core down
[20:52:36] [INFO] received Windows console close event; shutting log-core down
[22:17:33] [INFO] received Windows console close event; shutting log-core down
[19:08:25] [INFO] received Windows console close event; shutting log-core down
[20:55:02] [INFO] received Windows console close event; shutting log-core down
[21:36:28] [INFO] received Windows console close event; shutting log-core down
[22:46:36] [INFO] received Windows console close event; shutting log-core down
[21:28:36] [INFO] received Windows console close event; shutting log-core down
[22:18:11] [INFO] received Windows console close event; shutting log-core down
[22:20:28] [INFO] received Windows console close event; shutting log-core down
[22:42:10] [INFO] received Windows console close event; shutting log-core down
[21:58:11] [INFO] received Windows console close event; shutting log-core down
[22:18:53] [INFO] received Windows console close event; shutting log-core down
[22:58:47] [INFO] received Windows console close event; shutting log-core down
[22:59:39] [INFO] received Windows console close event; shutting log-core down
[23:00:35] [INFO] received Windows console close event; shutting log-core down
[23:02:08] [INFO] received Windows console close event; shutting log-core down
[23:15:03] [INFO] received Windows console close event; shutting log-core down
[23:20:50] [INFO] received Windows console close event; shutting log-core down
[23:20:50] [INFO] received Windows console close event; shutting log-core down
[23:25:05] [INFO] received Windows console close event; shutting log-core down
[00:03:29] [INFO] received Windows console close event; shutting log-core down
[12:00:41] [INFO] received Windows console close event; shutting log-core down
[23:59:54] [INFO] received Windows console close event; shutting log-core down
[12:19:50] [INFO] received Windows console close event; shutting log-core down
[12:44:34] [INFO] received Windows console close event; shutting log-core down
[12:44:57] [INFO] received Windows console close event; shutting log-core down
[12:45:52] [INFO] received Windows console close event; shutting log-core down
[12:49:54] [INFO] received Windows console close event; shutting log-core down
[12:50:43] [INFO] received Windows console close event; shutting log-core down
[12:51:04] [INFO] received Windows console close event; shutting log-core down
[12:51:43] [INFO] received Windows console close event; shutting log-core down
[12:51:44] [INFO] received Windows console close event; shutting log-core down
[12:52:01] [INFO] received Windows console close event; shutting log-core down
[12:55:04] [INFO] received Windows console close event; shutting log-core down
[12:55:27] [INFO] received Windows console close event; shutting log-core down
[20:17:56] [INFO] received Windows console close event; shutting log-core down
[20:21:04] [INFO] received Windows console close event; shutting log-core down
[20:23:57] [INFO] received Windows console close event; shutting log-core down
[20:24:57] [INFO] received Windows console close event; shutting log-core down
[20:26:24] [INFO] received Windows console close event; shutting log-core down
[20:28:39] [INFO] received Windows console close event; shutting log-core down
[22:35:22] [INFO] received Windows console close event; shutting log-core down
[15:38:05] [INFO] received Windows console close event; shutting log-core down
[16:18:35] [INFO] received Windows console close event; shutting log-core down
[16:27:00] [INFO] received Windows console close event; shutting log-core down
[16:32:41] [INFO] received Windows console close event; shutting log-core down
[16:57:43] [INFO] received Windows console close event; shutting log-core down
[18:26:28] [INFO] received Windows console close event; shutting log-core down
[18:33:46] [INFO] received Windows console close event; shutting log-core down
[19:27:34] [INFO] received Windows console close event; shutting log-core down
[20:25:55] [INFO] received Windows console close event; shutting log-core down
[21:31:07] [INFO] received Windows console close event; shutting log-core down
[21:47:14] [INFO] received Windows console close event; shutting log-core down
[22:31:32] [INFO] received Windows console close event; shutting log-core down
[22:53:55] [INFO] received Windows console close event; shutting log-core down
[23:28:04] [INFO] received Windows console close event; shutting log-core down
[00:04:14] [INFO] received Windows console close event; shutting log-core down
[20:48:01] [INFO] received Windows console close event; shutting log-core down
[21:21:22] [INFO] received Windows console close event; shutting log-core down
[22:38:09] [INFO] received Windows console close event; shutting log-core down
[23:23:22] [INFO] received Windows console close event; shutting log-core down
[22:22:15] [INFO] received Windows console close event; shutting log-core down
[22:22:39] [INFO] received Windows console close event; shutting log-core down
[22:23:50] [INFO] received Windows console close event; shutting log-core down
[22:25:07] [INFO] received Windows console close event; shutting log-core down
[22:25:15] [INFO] received Windows console close event; shutting log-core down
[22:28:47] [INFO] received Windows console close event; shutting log-core down
[22:28:54] [INFO] received Windows console close event; shutting log-core down
[22:29:08] [INFO] received Windows console close event; shutting log-core down
[23:14:57] [INFO] received Windows console close event; shutting log-core down
[23:24:13] [INFO] received Windows console close event; shutting log-core down
[21:47:10] [INFO] received Windows console close event; shutting log-core down
[21:48:16] [INFO] received Windows console close event; shutting log-core down
[21:48:37] [INFO] received Windows console close event; shutting log-core down
[21:48:48] [INFO] received Windows console close event; shutting log-core down
[21:49:10] [INFO] received Windows console close event; shutting log-core down
[21:49:25] [INFO] received Windows console close event; shutting log-core down
[21:49:44] [INFO] received Windows console close event; shutting log-core down
[21:50:17] [INFO] received Windows console close event; shutting log-core down
[21:50:26] [INFO] received Windows console close event; shutting log-core down
[22:09:40] [INFO] received Windows console close event; shutting log-core down
[22:23:39] [INFO] received Windows console close event; shutting log-core down
[22:38:23] [INFO] received Windows console close event; shutting log-core down
[16:35:56] [INFO] received Windows console close event; shutting log-core down
[16:46:19] [INFO] received Windows console close event; shutting log-core down
[19:54:36] [INFO] received Windows console close event; shutting log-core down
[20:57:01] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[21:01:14] [INFO] received Windows console close event; shutting log-core down
[21:06:15] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[21:26:34] [INFO] received Windows console close event; shutting log-core down
[22:42:21] [INFO] received Windows console close event; shutting log-core down
[18:30:45] [INFO] received Windows console close event; shutting log-core down
[18:30:46] [INFO] received Windows console close event; shutting log-core down
[18:54:52] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[18:59:44] [INFO] received Windows console close event; shutting log-core down
[20:08:22] [INFO] received Windows console close event; shutting log-core down
[20:09:20] [INFO] received Windows console close event; shutting log-core down
[21:22:39] [INFO] received Windows console close event; shutting log-core down
[21:37:38] [INFO] received Windows console close event; shutting log-core down
[08:08:14] [INFO] received Windows console close event; shutting log-core down
[08:13:36] [INFO] received Windows console close event; shutting log-core down
[14:37:37] [INFO] received Windows console close event; shutting log-core down
[14:40:28] [INFO] received Windows console close event; shutting log-core down
[14:41:11] [INFO] received Windows console close event; shutting log-core down
[14:54:33] [INFO] received Windows console close event; shutting log-core down
[14:55:31] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[15:40:08] [INFO] received Windows console close event; shutting log-core down
[16:26:04] [INFO] received Windows console close event; shutting log-core down
[19:40:09] [INFO] received Windows console close event; shutting log-core down
[19:44:52] [INFO] received Windows console close event; shutting log-core down
[20:30:23] [INFO] received Windows console close event; shutting log-core down
[21:06:55] [INFO] received Windows console close event; shutting log-core down
[22:03:20] [INFO] received Windows console close event; shutting log-core down
[22:12:28] [INFO] received Windows console close event; shutting log-core down
[22:25:34] [INFO] received Windows console close event; shutting log-core down
[22:55:31] [INFO] received Windows console close event; shutting log-core down
[23:10:37] [INFO] received Windows console close event; shutting log-core down
[21:48:31] [INFO] received Windows console close event; shutting log-core down
[22:11:04] [INFO] received Windows console close event; shutting log-core down
[22:28:25] [INFO] received Windows console close event; shutting log-core down
[22:28:50] [INFO] received Windows console close event; shutting log-core down
[22:29:06] [INFO] received Windows console close event; shutting log-core down
[17:24:27] [INFO] received Windows console close event; shutting log-core down
[17:26:19] [INFO] received Windows console close event; shutting log-core down
[19:33:40] [INFO] received Windows console close event; shutting log-core down
[19:50:01] [INFO] received Windows console close event; shutting log-core down
[19:56:46] [INFO] received Windows console close event; shutting log-core down
[20:13:17] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[20:48:07] [INFO] received Windows console close event; shutting log-core down
[20:07:27] [INFO] received Windows console close event; shutting log-core down
[20:20:23] [INFO] received Windows console close event; shutting log-core down
[20:46:20] [INFO] received Windows console close event; shutting log-core down
[21:00:19] [INFO] received Windows console close event; shutting log-core down
[21:04:28] [INFO] received Windows console close event; shutting log-core down
[21:34:14] [INFO] received Windows console close event; shutting log-core down
[21:36:16] [INFO] received Windows console close event; shutting log-core down
[22:08:47] [INFO] received Windows console close event; shutting log-core down
[22:32:06] [INFO] received Windows console close event; shutting log-core down
[22:37:11] [INFO] received Windows console close event; shutting log-core down
[18:24:33] [INFO] received Windows console close event; shutting log-core down
[20:31:06] [INFO] received Windows console close event; shutting log-core down
[20:31:14] [INFO] received Windows console close event; shutting log-core down
[21:02:56] [INFO] received Windows console close event; shutting log-core down
[21:30:05] [INFO] received Windows console close event; shutting log-core down
[21:40:25] [INFO] received Windows console close event; shutting log-core down
[22:01:41] [INFO] received Windows console close event; shutting log-core down
[15:19:29] [INFO] received Windows console close event; shutting log-core down
[20:43:23] [INFO] received Windows console close event; shutting log-core down
[20:48:08] [INFO] received Windows console close event; shutting log-core down
[20:54:13] [INFO] received Windows console close event; shutting log-core down
[22:04:31] [INFO] received Windows console close event; shutting log-core down
[20:06:21] [INFO] received Windows console close event; shutting log-core down
[20:06:31] [INFO] received Windows console close event; shutting log-core down
[21:01:48] [INFO] received Windows console close event; shutting log-core down
[21:37:51] [INFO] received Windows console close event; shutting log-core down
[19:03:36] [ERROR] exception 0XC0000094 (INTEGER_DIVIDE_BY_ZERO) from Vectored Exception Handler catched; shutting log-core down
[19:05:35] [ERROR] exception 0XC0000094 (INTEGER_DIVIDE_BY_ZERO) from Vectored Exception Handler catched; shutting log-core down
[19:07:14] [ERROR] exception 0XC0000094 (INTEGER_DIVIDE_BY_ZERO) from Vectored Exception Handler catched; shutting log-core down
[19:29:51] [ERROR] exception 0XC0000094 (INTEGER_DIVIDE_BY_ZERO) from Vectored Exception Handler catched; shutting log-core down
[19:37:18] [ERROR] exception 0XC0000094 (INTEGER_DIVIDE_BY_ZERO) from Vectored Exception Handler catched; shutting log-core down
[19:37:50] [INFO] received Windows console close event; shutting log-core down
[19:47:38] [ERROR] exception 0XC0000094 (INTEGER_DIVIDE_BY_ZERO) from Vectored Exception Handler catched; shutting log-core down
[20:08:58] [INFO] received Windows console close event; shutting log-core down
[20:09:36] [INFO] received Windows console close event; shutting log-core down
[20:09:56] [INFO] received Windows console close event; shutting log-core down
[20:42:36] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[20:48:12] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[20:51:28] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[20:54:25] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[20:54:43] [INFO] received Windows console close event; shutting log-core down
[22:32:25] [INFO] received Windows console close event; shutting log-core down
[19:22:43] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[19:26:48] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[19:28:47] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[19:30:20] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[19:30:51] [INFO] received Windows console close event; shutting log-core down
[19:51:10] [INFO] received Windows console close event; shutting log-core down
[22:07:38] [INFO] received Windows console close event; shutting log-core down
[22:07:46] [INFO] received Windows console close event; shutting log-core down
[22:09:00] [INFO] received Windows console close event; shutting log-core down
[22:20:23] [INFO] received Windows console close event; shutting log-core down
[21:31:54] [INFO] received Windows console close event; shutting log-core down
[21:47:58] [ERROR] exception 0XC0000005 (ACCESS_VIOLATION) from Vectored Exception Handler catched; shutting log-core down
[22:27:36] [INFO] received Windows console close event; shutting log-core down
[21:36:44] [INFO] received Windows console close event; shutting log-core down
[20:37:24] [INFO] received Windows console close event; shutting log-core down
[20:37:48] [INFO] received Windows console close event; shutting log-core down
[20:49:19] [INFO] received Windows console close event; shutting log-core down
[20:49:53] [INFO] received Windows console close event; shutting log-core down
[21:03:38] [INFO] received Windows console close event; shutting log-core down
[00:14:58] [INFO] received Windows console close event; shutting log-core down
[00:32:46] [INFO] received Windows console close event; shutting log-core down
[00:56:50] [INFO] received Windows console close event; shutting log-core down
